drugbank_id	entity	smiles
DB13660	Compound::DB13660	CCC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)O)OC3=CC=CC=C3
DB13661	Compound::DB13661	C1CN(C(=O)N1)C2=NC=C(S2)[N+](=O)[O-]
DB13662	Compound::DB13662	C#CCC1(CCCCC1)OC(=O)N
DB13663	Compound::DB13663	C1=CC(=C(C=C1S(=O)(=O)N)S(=O)(=O)N)Cl
DB13664	Compound::DB13664	CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CC(=C5C4(CCC(=C5)OCCCl)C)C=O)F)O)C)OC(O2)(C)C
DB13665	Compound::DB13665	COC1=CC=CC=C1N2CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F
DB13666	Compound::DB13666	C[N+]1(CCOCC1)CCC(C2=CC=CC=C2)(C3=CC=CS3)O.[I-]
DB13667	Compound::DB13667	CON=C(C1=NSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=C5C=CC=NN5C=C4)C(=O)[O-]
DB13668	Compound::DB13668	C1CCC2=C(C1)C(=C3CCCC3=N2)N
DB13669	Compound::DB13669	C1COCCN1
DB13670	Compound::DB13670	CN1CCCN=C1C=CC2=CC(=CC=C2)O
DB13671	Compound::DB13671	C1N(CSC(=S)N1CC2=CC=CC=C2)CC3=CC=CC=C3
DB13672	Compound::DB13672	CC(C(=O)N1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C
DB13673	Compound::DB13673	C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)N)N
DB13674	Compound::DB13674	C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3N2CC(=O)O
DB13675	Compound::DB13675	CC1=C(C=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2)N
DB13676	Compound::DB13676	C1CCN2C(C1)NC(=O)C23CCN(CC3)CCCN4C5=CC=CC=C5CCC6=C4C=C(C=C6)Cl
DB13677	Compound::DB13677	CC1=C(C(=O)C(=C(C1=O)N2CC2)C(COC(=O)N)OC)N3CC3
DB13678	Compound::DB13678	C1CCC(CC1)C2(CCCCC2)C(=O)OCCN3CCCCC3
DB13679	Compound::DB13679	CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
DB13680	Compound::DB13680	C1=CC=C2C(=C1)C=CC(=C2O)N=NC(=O)N
DB13681	Compound::DB13681	CCCCN(CCCC)CCNC1=NC(=NO1)C2=CC=CC=C2
DB13682	Compound::DB13682	CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC5=C4CCC5)C(=O)[O-]
DB13683	Compound::DB13683	CCCCC1=CC2=CC=CC=C2C(=N1)OCCN(C)C
DB13684	Compound::DB13684	CC(=C(C1=C(C=C(C=C1)Cl)Cl)OCCOC2=CC=C(C=C2)Cl)N3C=CN=C3
DB13685	Compound::DB13685	CC12CCC3C4CCC(=CC4=CCC3C1CCC2(C#C)O)OC5CCCC5
DB13686	Compound::DB13686	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC(=C(C=C3)Cl)Cl)OC)C(=O)O)C
DB13687	Compound::DB13687	CC(CCN1CCN(CC1)C2=CC=C(C=C2)F)NC(=O)C3=CN=CC=C3
DB13689	Compound::DB13689	CC(C)C(CCC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C)O
DB13690	Compound::DB13690	C=COC=C
DB13691	Compound::DB13691	CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)OC(=O)C)O
DB13692	Compound::DB13692	COC1=CC(=CC(=C1OC)OC)CC2C3=CC(=C(C=C3CCN2)O)O
DB13693	Compound::DB13693	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)S(=O)(=O)O)C(=O)O)C
DB13694	Compound::DB13694	C[N+]1=CC=CC(=C1)OC(=O)N(C)CCCCCCN(C)C(=O)OC2=C[N+](=CC=C2)C
DB13695	Compound::DB13695	CC[N+](C)(CC)CCOC(=O)C(C1CCCC1)(C2=CC=CS2)O
DB13696	Compound::DB13696	C1=CC(=CC=C1NC(=O)C2=C(C=CC(=C2)Br)O)Cl
DB13697	Compound::DB13697	C1=CC(=CC=C1NN=C(N)N)N=NC(=S)N
DB13698	Compound::DB13698	C(=O)([O-])[O-].[Fe+2]
DB13699	Compound::DB13699	C1=CC(=CC=C1N)S(=O)(=O)NC(=S)N
DB13701	Compound::DB13701	CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NCC(=O)NC)I
DB13702	Compound::DB13702	CC[N+](C)(CC)CCSC1=NC2=CC=CC=C2N=C(C1)C3=CC=C(C=C3)SC4=CC=CC=C4.[I-]
DB13703	Compound::DB13703	CC(CC1=CC(=CC=C1)O)N
DB13705	Compound::DB13705	CC1CCC(C(C1)OC(=O)C[N+](C)(C)CCCCCCCCCC[N+](C)(C)CC(=O)OC2CC(CCC2C(C)C)C)C(C)C.[Cl-].[Cl-]
DB13706	Compound::DB13706	C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)[O-])Br)Br)Br)C(=O)[O-].[Na+].[Na+]
DB13707	Compound::DB13707	C(C(C(=O)[O-])O)(C(=O)[O-])O.[Na+].[Na+]
DB13708	Compound::DB13708	C1=CC=C(C=C1)C2NC3=CC(=C(C=C3C(=O)N2)S(=O)(=O)N)Cl
DB13709	Compound::DB13709	CC1CC(CC(C1)(C)C)OC(=O)C2=CN=CC=C2
DB13710	Compound::DB13710	CC1=CC(=O)CC2C1(C3CCC4(C(C3CC2)CCC4O)C)C
DB13711	Compound::DB13711	CCOC1=C(C(=C(C2=C1C(OC2=O)C3C4=C(C5=C(C=C4CCN3C)OCO5)OC)N)OCC)OCC
DB13712	Compound::DB13712	CCOC(=S)SSC(=S)OCC
DB13713	Compound::DB13713	C1CN2CCC1C(C2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O
DB13714	Compound::DB13714	CC1=CC(=C(C=C1C)O)C2CC3CCC2(C3(C)C)C
DB13715	Compound::DB13715	COC1=CC(=CC(=C1OC)OC)C(=O)OCCCN2CCCN(CC2)CCCOC(=O)C3=CC(=C(C(=C3)OC)OC)OC
DB13716	Compound::DB13716	CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC
DB13717	Compound::DB13717	CC(=CC1C(C1(C)C)C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C
DB13718	Compound::DB13718	CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O
DB13719	Compound::DB13719	C(CO[N+](=O)[O-])N(CCO[N+](=O)[O-])CCO[N+](=O)[O-]
DB13720	Compound::DB13720	C[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)CC1)C
DB13721	Compound::DB13721	CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
DB13722	Compound::DB13722	CC(C1=CC(=C(C=C1)N2CC=CC2)Cl)C(=O)O
DB13723	Compound::DB13723	C[N+](C)(C)NCCC(=O)[O-]
DB13724	Compound::DB13724	CSCC1CN(C(=O)O1)N=CC2=CC=C(O2)[N+](=O)[O-]
DB13725	Compound::DB13725	CC(CC(C1=CC=CC=C1)C2=CC=CC=C2)NC(C)(C)C
DB13726	Compound::DB13726	C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N
DB13727	Compound::DB13727	C=CCN1CC2=CC=CC=C2C3=CC=CC=C3C1
DB13728	Compound::DB13728	CC1CC2C3CC(C4=CC(=O)C(=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)Cl)F
DB13729	Compound::DB13729	CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N
DB13730	Compound::DB13730	C1C(=O)N(C(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-])CO
DB13731	Compound::DB13731	CCC(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC
DB13732	Compound::DB13732	CNCC(C(C(C(CO)O)O)O)O.O[Sb](=O)=O
DB13733	Compound::DB13733	CCC(C)(C#C)O
DB13736	Compound::DB13736	CC(C)C1=CC=CC=C1OCC2=NCCN2
DB13737	Compound::DB13737	CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2
DB13738	Compound::DB13738	CCN(CC)CCNC(C1=CC=CC=C1)C(=O)OCCC(C)C
DB13739	Compound::DB13739	CC(=O)OCOC(=O)C1C(SC2N1C(=O)C2NC(=O)CC3=CC=CC=C3)(C)C
DB13740	Compound::DB13740	CCC1(CC(=O)NC(=O)C1)C
DB13741	Compound::DB13741	C1=C(C(=C(C(=C1I)NC(=O)COCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I
DB13743	Compound::DB13743	O.O.[O-]S(=O)(=S)[O-].[O-]S(=O)(=S)[O-].[Na+].[Na+].[Na+].[Au+]
DB13744	Compound::DB13744	CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCCC3)C(=O)O
DB13745	Compound::DB13745	CC1=C(N(C2=CC=CC=[N+]12)N=NN3C4=CC=CC=[N+]4C(=C3C5=CC=CC=C5)C)C6=CC=CC=C6.[Br-].[Br-]
DB13747	Compound::DB13747	C(CO)N(CCO)CCO
DB13748	Compound::DB13748	C1C(NC(S1)C(=O)O)C(=O)O.C(CC(C(=O)O)N)CN=C(N)N
DB13749	Compound::DB13749	C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.O.O.[Mg+2]
DB13750	Compound::DB13750	C1=C[N+](=CC=C1C=NO)COC[N+]2=CC=C(C=C2)C=NO
DB13751	Compound::DB13751	CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C
DB13752	Compound::DB13752	CC(=CC1C(C1(C)C)C(=O)OCN2C(=O)C3=C(C2=O)CCCC3)C
DB13753	Compound::DB13753	C1CCCN(CC1)CCOC(=O)C(C2CCCCC2)C3=CSC=C3
DB13754	Compound::DB13754	COC1=CC=CC=C1OCC2CNC(=O)O2
DB13755	Compound::DB13755	CNC(=O)C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NC)I)I)C(=O)O)I
DB13756	Compound::DB13756	CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C6=CC(=O)OC6)O)C)C=O)O)OC)O
DB13757	Compound::DB13757	C1=CC=C(C(=C1)C#N)OCC(CNCCNC(=O)CC2=CC=C(C=C2)O)O
DB13758	Compound::DB13758	CN(C)CCOC(=O)COC1=CC=C(C=C1)Cl
DB13759	Compound::DB13759	C[N+]1(CCCCC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N
DB13760	Compound::DB13760	CN(C)CC1=CC=C(O1)CSCCNC(=C[N+](=O)[O-])NCC2=CC3=C(C=C2)OCO3
DB13762	Compound::DB13762	CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC
DB13763	Compound::DB13763	C(C(CS(=O)(=O)[O-])O)[S-].[Na+].[Au+]
DB13764	Compound::DB13764	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OCCO)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O
DB13765	Compound::DB13765	Cl[Hg]Cl
DB13766	Compound::DB13766	CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
DB13767	Compound::DB13767	CN1C2=C(C=CC(=C2)C(C3=CC=C(C=C3)Cl)N4C=NC=N4)N=N1
DB13768	Compound::DB13768	C1C(OC(O1)CI)CO
DB13769	Compound::DB13769	CC[N+](C)(CC)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.[I-]
DB13770	Compound::DB13770	CCCC(C)C1(C(=O)NC(=O)NC1=O)C=C
DB13771	Compound::DB13771	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])[O-].[Na+].[Fe+3]
DB13772	Compound::DB13772	CN1CCN(CC1)C2=C(C=C3C4=C2SCCN4C=C(C3=O)C(=O)O)F
DB13773	Compound::DB13773	COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N
DB13774	Compound::DB13774	CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1
DB13775	Compound::DB13775	CC(C)(C)NCC(COC1=CC=CC2=C1SCCC2)O
DB13776	Compound::DB13776	C1C(C(OC1N2C=C(C(=NC2=O)N)I)CO)O
DB13777	Compound::DB13777	CC(C)NCC(COC1=CC=C(C=C1)O)O
DB13778	Compound::DB13778	CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=C(C(=O)C(=C4)Cl)Cl)SC2)C(=O)O
DB13779	Compound::DB13779	C1=CC(=C(C(=C1)Cl)OCCNN=C(N)N)Cl
DB13780	Compound::DB13780	CC(C)(C(=O)[O-])OC1=CC=C(C=C1)Cl.CC(C)(C(=O)[O-])OC1=CC=C(C=C1)Cl.[OH-].[Al+3]
DB13781	Compound::DB13781	C1COCCN1C(=O)NCCNCC(COC2=CC=C(C=C2)O)O
DB13782	Compound::DB13782	C[N+](C)(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)[O-]
DB13783	Compound::DB13783	CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O
DB13784	Compound::DB13784	CC(CN1CCN(CC1)CCOCCO)CN2C3=CC=CC=C3SC4=CC=CC=C42
DB13785	Compound::DB13785	C1CN(CCN1CC(CO)O)C2=CC=CC=C2
DB13786	Compound::DB13786	C1=C(NC(=O)NC1=O)C(=O)[O-].C1=C(NC(=O)NC1=O)C(=O)[O-].[Mg+2]
DB13787	Compound::DB13787	CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2
DB13788	Compound::DB13788	CC1=CC=CC=C1CN2CCN(CC2)CCOC(C3=CC=CC=C3)C4=CC=CC=C4Cl
DB13789	Compound::DB13789	CC(=O)[O-].C(C(C(=O)[O-])O)(C(=O)[O-])O.[Al+3]
DB13790	Compound::DB13790	C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl
DB13791	Compound::DB13791	C1CN(CCC1(C2=CC(=C(C=C2)Cl)C(F)(F)F)O)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
DB13792	Compound::DB13792	CC1CCCC(N1NC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N)C
DB13793	Compound::DB13793	CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(=O)C2
DB13794	Compound::DB13794	CN(C)CCOCCOC(=O)N1C2=CC=CC=C2SC3=CC=CC=C31
DB13795	Compound::DB13795	COC1=CC(=CC(=C1Br)OC)CC2=CN=C(N=C2N)N
DB13796	Compound::DB13796	CC(C)(C)C1=CC2=C(C=C1)C(=C(C=C2)C(C)(C)C)S(=O)(=O)O
DB13797	Compound::DB13797	CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)CI)C
DB13798	Compound::DB13798	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCCC(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N
DB13799	Compound::DB13799	CCN1C(=O)C(OC1=O)(C)C
DB13800	Compound::DB13800	CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-].[Ca+2]
DB13801	Compound::DB13801	CC(C1=CC(=C(C=C1)Cl)Cl)N2C(=O)CC(=N2)N
DB13802	Compound::DB13802	CC1(C2CC(C(O1)(C(C2)O)C)O)C
DB13803	Compound::DB13803	CC1=C(C(=CC=C1)C)NC(=O)C2=CC(=C(C=C2O)Cl)S(=O)(=O)N
DB13804	Compound::DB13804	C1=CC=C(C=C1)CC2=CC(=O)NC(=S)N2
DB13805	Compound::DB13805	CCC1(C(=O)NC(=O)NC1=O)C2=CC3CCC(C3)C2
DB13806	Compound::DB13806	C1=CC=C(C=C1)N2C3=CC=CC=C3C(C2=O)(CC4=CC=NC=C4)CC5=CC=NC=C5
DB13807	Compound::DB13807	C1=NNC2=C1C(=S)N=CN2
DB13808	Compound::DB13808	CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4
DB13810	Compound::DB13810	CC1=CC2=C(CC3C4C2(CCCC4)CCN3C)C=C1
DB13812	Compound::DB13812	CC(C)(CO)N.CN1C2=C(C(=O)N(C1=O)C)NC=N2
DB13813	Compound::DB13813	C(I)(I)I
DB13814	Compound::DB13814	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OC4C5=CC=CC=C5C(=O)O4)C
DB13815	Compound::DB13815	CCN(CC)CCOC(=O)C1=CC=CC(=C1O)C2=CC=CC=C2
DB13816	Compound::DB13816	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)NC(=O)C(CC(=O)NC)N)C(=O)O)C
DB13817	Compound::DB13817	CCC(CC)(C(=O)NC(=O)N)Br
DB13818	Compound::DB13818	C1(=C(C(=C(C(=C1Br)Br)Br)Br)[O-])[O-].[OH-].[Bi+3]
DB13819	Compound::DB13819	CCC(C1=CC=CC=C1)C2=NOC(=N2)CCN(CC)CC
DB13820	Compound::DB13820	CC(CN1C2=CC=CC=C2S(=O)(=O)C3=CC=CC=C31)CN(C)C
DB13821	Compound::DB13821	C1C(=C(N2C(S1)C(C2=O)NC(=O)CN3C=NN=N3)C(=O)O)CSC4=NN=CS4
DB13822	Compound::DB13822	CN(C)CCCC1(C2=CC=CC=C2SC3=C1C=C(C=C3)OC)O
DB13823	Compound::DB13823	CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O
DB13824	Compound::DB13824	COC(=O)CCC=C=CCC1C(C(CC1=O)O)C=CC(COC2=CC=CC=C2)O
DB13825	Compound::DB13825	CC(CCN1CCOCC1)OC(=O)C2(CCOCC2)C3=CC=CC=C3
DB13826	Compound::DB13826	CCCC(C(CC)CO)O
DB13827	Compound::DB13827	C1CC2=C(C1)C(=CC=C2)NC3=NCCN3
DB13828	Compound::DB13828	CC1(C(C1C(=O)OC(C#N)C2=CC(=C(C=C2)F)OC3=CC=CC=C3)C=C(Cl)Cl)C
DB13829	Compound::DB13829	O[Si](O)(O)[O-].O[Si](O)(O)[O-].[Ca+2]
DB13830	Compound::DB13830	CC1=C(C(=C2C(=C1[O-])C3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)[O-].[Cu+2]
DB13831	Compound::DB13831	[O-][Mn](=O)(=O)=O.[K+]
DB13832	Compound::DB13832	COC1C(C(C(C(O1)CNC(=O)N(CCCl)N=O)O)O)O
DB13833	Compound::DB13833	C[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C
DB13834	Compound::DB13834	B(O)(O)[O-].C1=CC=C(C=C1)[Hg+].C1=CC=C(C=C1)[Hg+].[OH-]
DB13835	Compound::DB13835	CCN(CC)CCN1C2=CC=CC=C2N=C(C1=O)CC3=CC=C(C=C3)OC
DB13836	Compound::DB13836	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N=C)C(=O)O)C
DB13837	Compound::DB13837	C1=CC=C(C(=C1)C2=NC(C(=O)N(C3=C2C=C(C=C3)Cl)CCO)O)F
DB13838	Compound::DB13838	CNC(=S)NCO
DB13839	Compound::DB13839	CC(=O)OC1=CC=CC(=C1OC(=O)C)C(=O)O
DB13840	Compound::DB13840	CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)[N+](C)(C)CCO
DB13841	Compound::DB13841	C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
DB13842	Compound::DB13842	CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCOC(=O)C3=CN=CC=C3
DB13843	Compound::DB13843	CC12CC(C3C(C1CCC2(C(=O)CO)O)C=C(C4=CC(=O)C=CC34C)Cl)O
DB13844	Compound::DB13844	CC[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C
DB13845	Compound::DB13845	CCN(CC)CCOC1=CC=CC=C1C(=O)CCC2=CC=CC=C2
DB13846	Compound::DB13846	C1CCN(C1)CC=C(CC2=CC=C(C=C2)Cl)C3=CC=CC=C3
DB13847	Compound::DB13847	[S-2].[S-2].[S-2].[S-2].[S-2].[S-2].[S-2].[Re].[Re]
DB13848	Compound::DB13848	C1=C(C(=CC(=C1O)O)F)CC(C(=O)O)N
DB13849	Compound::DB13849	CC(C)(C(=O)OCCCC(=O)N(C)C)OC1=CC=C(C=C1)Cl
DB13850	Compound::DB13850	C[N+]1(CC(CC(=C(C2=CC=CS2)C3=CC=CS3)C1)OC)C
DB13851	Compound::DB13851	CCOC1C(C2CCC(C3C24C(O1)OC(CC3)(OO4)C)C)C
DB13852	Compound::DB13852	CC(CC1=CC=CC=C1)NCCCCl
DB13853	Compound::DB13853	COC1=CC=C(C=C1)C2=CC(=S)SS2
DB13854	Compound::DB13854	CCCCCC=CCC=CCC=CCCCCC(=O)O
DB13855	Compound::DB13855	C1=CC(=CC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])O
DB13856	Compound::DB13856	CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CC(C4=CC(=O)C=CC43C)F)Cl)Cl
DB13857	Compound::DB13857	CC(=O)C1(CCC2C1(CCC3=C4CCC(=O)C=C4CCC23)C)C
DB13858	Compound::DB13858	CCN(CC)CCOC1=CC2=C(C=C1)N=C(S2)N(C)C
DB13860	Compound::DB13860	C1=CC=C(C(=C1)C(=O)O)O.C1=CN=CN1
DB13861	Compound::DB13861	CC(=O)N(CC(COC)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I
DB13862	Compound::DB13862	[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Mg+2].[Mg+2].[Mg+2]
DB13863	Compound::DB13863	C(C(C(C(C(=O)COP(=O)(O)O)O)O)O)OP(=O)(O)O
DB13865	Compound::DB13865	CCC1=C(CC2C3=CC(=C(C=C3CCN2C1)OC)OC)CC4C5=CC(=C(C=C5CCN4)OC)OC
DB13866	Compound::DB13866	CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(CCC34)O
DB13867	Compound::DB13867	CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)SCF)O)C)O)F)C)F
DB13868	Compound::DB13868	C1=NC(=C2C(=N1)N(C=N2)CCOCP(=O)(O)O)N
DB13869	Compound::DB13869	CC1=CC=C(C=C1)N=CC2=C(C(=CC=C2)OC)O
DB13871	Compound::DB13871	CCCS(=O)C1=CC2=C(C=C1)N=C(N2)NC(=O)OC
DB13872	Compound::DB13872	CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3Cl
DB13873	Compound::DB13873	CC(C)(C(=O)O)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
DB13874	Compound::DB13874	CC(C)(CNC1=NC(=NC(=N1)C2=NC(=CC=C2)C(F)(F)F)NC3=CC(=NC=C3)C(F)(F)F)O
DB13875	Compound::DB13875	CC1=NCCC2=C1NC3=C2C=CC(=C3)OC
DB13876	Compound::DB13876	COC1=CC(=C2C(=C1)C=C(O2)C3CCNCC3)Br
DB13877	Compound::DB13877	C1=CC(=C(C=C1C(=O)N)[N+](=O)[O-])I
DB13878	Compound::DB13878	CC(C(C(=O)N1CCCC1C2=NC3=C(N2)C=C(C(=C3)F)C4CCC(N4C5=CC(=C(C(=C5)F)N6CCC(CC6)C7=CC=C(C=C7)F)F)C8=CC9=C(C=C8F)N=C(N9)C1CCCN1C(=O)C(C(C)OC)NC(=O)OC)NC(=O)OC)OC
DB13879	Compound::DB13879	CC1(CC1)S(=O)(=O)NC(=O)C2(CC2C(F)F)NC(=O)C3CC4CN3C(=O)C(NC(=O)OC5CCCC5OCC=CC(C6=NC7=CC=CC=C7N=C6O4)(F)F)C(C)(C)C
DB13882	Compound::DB13882	COC(=O)C1=CN=CC=C1
DB13908	Compound::DB13908	CCCCCC1=C(C=C(C=C1)C)O
DB13909	Compound::DB13909	C1=C(C=C2C(=C1O)O[Bi]O2)C(=O)O.O
DB13910	Compound::DB13910	CCCC(CCC)C(=O)[O-].CCCC(CCC)C(=O)[O-].CCCC(CCC)C(=O)[O-].[Bi+3]
DB13912	Compound::DB13912	CC1=CC=C(N1)C(=O)OC2C(C(OC(C2OC)(C)C)OC3=C(C4=C(C=C3)C(=C(C(=O)O4)NC(=O)C5=CNC(=C5C)C(=O)NC6=C(C7=C(C(=C(C=C7)OC8C(C(C(C(O8)(C)C)OC)OC(=O)C9=CC=C(N9)C)O)C)OC6=O)O)O)C)O
DB13914	Compound::DB13914	CCCCC1(CS(=O)(=O)C2=C(C=C(C=C2)N(C)C)C(C1O)C3=CC(=CC=C3)NC(=O)NC4C(C(C(C(O4)COS(=O)(=O)O)O)OCC5=CC=CC=C5)O)CC
DB13916	Compound::DB13916	C1=C(C2=C(N=CN=C2N1C3C(C(C(O3)CO)O)O)N)C#N
DB13917	Compound::DB13917	CNCCC1=CC(=C(C=C1)O)O
DB13919	Compound::DB13919	CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O
DB13925	Compound::DB13925	CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)CN6CCN(CCN(CCN(CC6)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])C(=O)NC(C(C)O)C(=O)O)O.[Ga+3]
DB13928	Compound::DB13928	CCC(C)C(C(=O)NC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCCCC(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(CC6=CNC=N6)N
DB13929	Compound::DB13929	COC1=C(C=C(C=C1)S(=O)(=O)N2C(C(C3=C2C=CC(=C3)Cl)(C4=CC=CC=C4Cl)O)C(=O)N5CCCC5C(=O)N)OC
